Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.03     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::operator++()
  0.00      0.03     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<int>::max_size() const
  0.00      0.03     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::operator*() const
  0.00      0.03     0.00       10     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.03     0.00       10     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.03     0.00       10     0.00     0.00  std::_Iter_base<int*, false>::_S_base(int*)
  0.00      0.03     0.00       10     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
  0.00      0.03     0.00       10     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.03     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  void std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&)
  0.00      0.03     0.00       10     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.03     0.00       10     0.00     0.00  _ZSt10_ConstructI4CubeIEEvPT_DpOT0_
  0.00      0.03     0.00       10     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.03     0.00       10     0.00     0.00  std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
  0.00      0.03     0.00       10     0.00     0.00  void std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
  0.00      0.03     0.00       10     0.00     0.00  void std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  0.00      0.03     0.00       10     0.00     0.00  int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.03     0.00       10     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.03     0.00       10     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.03     0.00        7     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_get_Tp_allocator()
  0.00      0.03     0.00        5     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<Cube, std::allocator<Cube> >*>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> >*)
  0.00      0.03     0.00        5     0.00     0.00  void std::_Destroy<std::vector<Cube, std::allocator<Cube> >*>(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> >*)
  0.00      0.03     0.00        5     0.00     0.00  void std::_Destroy<std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, std::vector<Cube, std::allocator<Cube> >*, std::allocator<std::vector<Cube, std::allocator<Cube> > >&)
  0.00      0.03     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::~new_allocator()
  0.00      0.03     0.00        3     0.00     0.00  std::allocator<std::vector<Cube, std::allocator<Cube> > >::~allocator()
  0.00      0.03     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_deallocate(std::vector<Cube, std::allocator<Cube> >*, unsigned long)
  0.00      0.03     0.00        2     0.00     0.00  openDataBase(std::string)
  0.00      0.03     0.00        2     0.00     0.00  Area::createArea(int, int, double, double, double, GeoCoords)
  0.00      0.03     0.00        2     0.00     0.00  Area::openSQLite(std::string)
  0.00      0.03     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::deallocate(std::vector<Cube, std::allocator<Cube> >*, unsigned long)
  0.00      0.03     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::allocate(unsigned long, void const*)
  0.00      0.03     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::new_allocator()
  0.00      0.03     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >::__normal_iterator(std::vector<Cube, std::allocator<Cube> > const* const&)
  0.00      0.03     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::max_size() const
  0.00      0.03     0.00        2     0.00     0.00  std::allocator<std::vector<Cube, std::allocator<Cube> > >::allocator()
  0.00      0.03     0.00        2     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate(unsigned long)
  0.00      0.03     0.00        2     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.03     0.00        2     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::~_Vector_base()
  0.00      0.03     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<Cube, std::allocator<Cube> > > >::deallocate(std::allocator<std::vector<Cube, std::allocator<Cube> > >&, std::vector<Cube, std::allocator<Cube> >*, unsigned long)
  0.00      0.03     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<Cube, std::allocator<Cube> > > >::allocate(std::allocator<std::vector<Cube, std::allocator<Cube> > >&, unsigned long)
  0.00      0.03     0.00        2     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_erase_at_end(std::vector<Cube, std::allocator<Cube> >*)
  0.00      0.03     0.00        2     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::clear()
  0.00      0.03     0.00        2     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::~vector()
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z12openDataBaseSs
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z19addTemperatureDelta6coordsd
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN17NumericIntegrator9integrateEddd15IntegrationTypeb7vector3
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4AreaC2Ev
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4CubeC2Ev
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7vector3C2Eddd
  0.00      0.03     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.03     0.00        1     0.00     0.00  closeDataBase(sqlite3*)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.03     0.00        1     0.00     0.00  Area::DestroyArea()
  0.00      0.03     0.00        1     0.00     0.00  Area::initSimulation()
  0.00      0.03     0.00        1     0.00     0.00  Area::createStandardArea()
  0.00      0.03     0.00        1     0.00     0.00  Area::LoadAreaStructureTemplate(std::string)
  0.00      0.03     0.00        1     0.00    20.00  Area::simulate(double, double, bool)
  0.00      0.03     0.00        1     0.00     0.00  Area::Area()
  0.00      0.03     0.00        1     0.00     0.00  Area::~Area()
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Cube>::new_allocator()
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Cube, std::allocator<Cube> > > const&)
  0.00      0.03     0.00        1     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_S_propagate_on_copy_assign()
  0.00      0.03     0.00        1     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::end() const
  0.00      0.03     0.00        1     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::begin() const
  0.00      0.03     0.00        1     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::capacity() const
  0.00      0.03     0.00        1     0.00     0.00  std::allocator<Cube>::allocator()
  0.00      0.03     0.00        1     0.00     0.00  std::allocator<std::vector<Cube, std::allocator<Cube> > >::allocator(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Cube, std::allocator<Cube> > > const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_impl::_Vector_impl()
  0.00      0.03     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_create_storage(unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Cube, std::allocator<Cube> > > const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Vector_base<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_Vector_base()
  0.00      0.03     0.00        1     0.00     0.00  std::vector<Cube, std::allocator<Cube> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*>(__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, std::vector<Cube, std::allocator<Cube> >*)
  0.00      0.03     0.00        1     0.00     0.00  void std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > >(std::vector<Cube, std::allocator<Cube> >*, unsigned long, std::vector<Cube, std::allocator<Cube> > const&)
  0.00      0.03     0.00        1     0.00     0.00  void std::__uninitialized_default_n_1<false>::__uninit_default_n<Cube*, unsigned long>(Cube*, unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<Cube, std::allocator<Cube> >::_M_default_initialize(unsigned long)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<Cube, std::allocator<Cube> >::vector(unsigned long, std::allocator<Cube> const&)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_fill_initialize(unsigned long, std::vector<Cube, std::allocator<Cube> > const&)
  0.00      0.03     0.00        1     0.00     0.00  std::vector<Cube, std::allocator<Cube> >* std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cube, std::allocator<Cube> > const*, std::vector<std::vector<Cube, std::allocator<Cube> >, std::allocator<std::vector<Cube, std::allocator<Cube> > > > >)
